time,Stimuli_Woman&KnockingSoundResume_trigger,Stimuli_KnockingSoundResume_trigger,Stimuli_Woman&KnockingSoundPause_trigger,Stimuli_DoorOpeningSound_trigger,Stimuli_DoorOpeningSound_distance,Stimuli_WomanSound_trigger,Stimuli_DoorKnockingSound_trigger,Stimuli_DoorFrontArea_trigger,Stimuli_DoorFrontArea_distance,Stimuli_EnvironmentSound_trigger,ClosetDoor_Handle_trigger,RedDoor_Lock_trigger,RedDoor_Handle_trigger,Door_3_Handle_trigger,Door_2_Handle_trigger,RightHandLight_trigger,LeftHandLight_trigger
107.9252,,,,,4.941937,,,,2.120482,,,,,,,,1
108.1915,,,,,4.933952,,,,2.094182,,,,,,,,1
108.4442,,,,,4.921679,,,,2.103583,,,,,,,,1
108.6993,,,,,4.895842,,,,2.113621,,,,,,,,1
108.9541,,,,,4.836955,,,,2.116915,,,,,,,,1
109.2045,,,,,4.802087,,,,2.109463,,,,,,,,1
109.4557,,,,,4.758951,,,,2.10868,,,,,,,,1
109.7068,,,,,4.741941,,,,2.110562,,,,,,,,1
109.9714,,,,,4.746706,,,,2.108272,,,,,,,,1
110.2382,,,,,4.752738,,,,2.107635,,,,,,,,1
110.501,,,,,4.758417,,,,2.110336,,,,,,,,1
110.7691,,,,,4.755358,,,,2.117389,,,,,,,,1
111.0315,,,,,4.754849,,,,2.135148,,,,,,,,1
111.2842,,,,,4.766519,,,,2.141413,,,,,,,,1
111.5657,,,,,4.187486,,,,1.639292,,,,,,,,1
111.8193,,,,,4.216547,,,,1.626063,,,,,,,,1
112.0721,,,,,4.275394,,,,1.602443,,,,,,,,1
112.3243,,,,,4.316975,,,,1.61056,,,,,,,,1
112.575,,,,,4.3173,,,,1.639795,,,,,,,,1
112.8267,,,,,4.315227,,,,1.659245,,,,,,,,1
113.0903,,,,,4.33453,,,,1.657298,,,,,,,,1
113.355,,,,,4.389146,,,,1.643522,,,,,,,,1
113.6186,,,,,4.418372,,,,1.607039,,,,,,,,1
113.8719,,,,,4.405071,,,,1.584764,,,,,,,,1
114.1367,,,,,4.392068,,,,1.581715,,,,,,,,1
114.3989,,,,,4.301638,,,,1.620785,,,,,,,,1
114.6511,,,,,4.18707,,,,1.739918,,,,,,,,1
114.9157,,,,,4.154543,,,,1.830045,,,,,,,,1
115.1832,,,,,4.190987,,,,1.848036,,,,,,,,1
115.4474,,,,,4.305683,,,,1.828,,,,,,,,1
115.7104,,,,,4.406901,,,,1.789163,,,,,,,,1
115.973,,,,,4.430396,,,,1.769054,,,,,,,,1
116.2377,,,,,4.41658,,,,1.768148,,,,,,,,1
116.5027,,,,,4.401737,,,,1.760499,,,,,,,,1
116.7641,,,,,4.392055,,,,1.766973,,,,,,,,1
117.0284,,,,,4.382813,,,,1.803572,,,,,,,,1
117.2795,,,,,4.378964,,,,1.834677,,,,,,,,1
117.5307,,,,,4.38003,,,,1.850413,,,,,,,,1
117.7826,,,,,4.368269,,,,1.848506,,,,,,,,1
118.0458,,,,,4.362651,,,,1.817663,,,,,,,,1
118.2997,,,,,4.360259,,,,1.782579,,,,,,,,1
118.5613,,,,,4.359751,,,,1.75119,,,,,,,,1
118.8259,,,,,4.357512,,,,1.750545,,,,,,,,1
119.0774,,,,,4.385645,,,,1.781274,,,,,,,,1
119.328,,,,,4.416473,,,,1.816429,,,,,,,,1
119.5797,,,,,4.442554,,,,1.828923,,,,,,,,1
119.8426,,,,,4.452719,,,,1.831075,,,,,,,,1
120.107,,,,,4.453887,,,,1.828896,,,,,,,,1
120.3577,,,,,4.451093,,,,1.831599,,,,,,,,1
120.6195,,,,,4.452086,,,,1.847564,,,,,,,,1
120.8757,,,,,4.448197,,,,1.857502,,,,,,,,1
121.1467,,,,,5.2942,,,,1.409265,,,,,,,,1
121.4006,,,,,5.285152,,,,1.411559,,,,,,,,1
121.6601,,,,,5.256987,,,,1.418219,,,,,,,,1
121.9241,,,,,5.231851,,,,1.441636,,,,,,,,1
122.1775,,,,,5.185946,,,,1.423885,,,,,,,,1
122.4357,,,,,5.153899,,,,1.395489,,,,,,,,1
122.6918,,,,,5.122141,,,,1.386235,,,,,,,,1
122.9433,,,,,5.122918,,,,1.407311,,,,,,,,1
123.2109,,,,,5.147234,,,,1.441313,,,,,,,,1
123.476,,,,,5.155849,,,,1.457942,,,,,,,,1
123.7402,,,,,5.155684,,,,1.462255,,,,,,,,1
123.9976,,,,,5.157798,,,,1.451489,,,,,,,,1
124.2548,,,,,5.219914,,,,1.391644,,,,,,,,1
124.5152,,,,,5.294378,,,,1.392078,,,,,,,,1
124.7665,,,,,5.297228,,,,1.390239,,,,,,,,1
125.0202,,,,,5.28701,,,,1.376191,,,,,,,,1
125.2915,,,,,5.281413,,,,1.376759,,,,,,,,1
125.5521,,,,,5.300628,,,,1.411187,,,,,,,,1
125.8133,,,,,5.32655,,,,1.44095,,,,,,,,1
126.0656,,,,,5.348334,,,,1.459332,,,,,,,,1
126.32,,,,,5.357851,,,,1.466696,,,,,,,,1
126.5829,,,,,5.349532,,,,1.461253,,,,,,,,1
126.8469,,,,,5.334757,,,,1.455259,,,,,,,,1
127.097,,,,,6.177312,,,,1.810538,,,,,,,,1
127.3573,,,,,6.155528,,,,1.785114,,,,,,,,1
127.6115,,,,,6.119689,,,,1.74407,,,,,,,,1
127.8752,,,,,6.061335,,,,1.713481,,,,,,,,1
128.1257,,,,,6.020517,,,,1.729502,,,,,,,,1
128.3764,,,,,6.00448,,,,1.756779,,,,,,,,1
128.6392,,,,,5.977252,,,,1.754195,,,,,,,,1
128.8929,,,,,5.97145,,,,1.744882,,,,,,,,1
129.1431,,,,,5.982513,,,,1.751166,,,,,,,,1
129.407,,,,,5.994287,,,,1.780472,,,,,,,,1
129.6572,,,,,6.003142,,,,1.823435,,,,,,,,1
129.9198,,,,,6.013415,,,,1.826841,,,,,,,,1
130.1847,,,,,5.99908,,,,1.774993,,,,,,,,1
130.4361,,,,,6.006305,,,,1.770039,,,,,,,,1
130.6875,,,,,6.029697,,,,1.804439,,,,,,,,1
130.964,,,,,6.014455,,,,1.791777,,,,,,,,1
131.2269,,,,,5.990266,,,,1.773331,,,,,,,,1
131.4928,,,,,5.973347,,,,1.760949,,,,,,,,1
131.7556,,,,,5.959716,,,,1.756586,,,,,,,,1
132.0061,,,,,5.955069,,,,1.7554,,,,,,,,1
132.269,,,,,5.965804,,,,1.750417,,,,,,,,1
132.5384,,,,,6.001037,,,,1.740345,,,,,,,,1
132.8005,,,,,6.042245,,,,1.736555,,,,,,,,1
133.0661,,,,,6.065538,,,,1.734646,,,,,,,,1
133.3403,,,,,6.065037,,,,1.734203,,,,,,,,1
133.5938,,,,,6.080944,,,,1.759076,,,,,,,,1
133.8455,,,,,6.090584,,,,1.782355,,,,,,,,1
134.101,,,,,6.084785,,,,1.795767,,,,,,,,1
134.3638,,,,,6.090736,,,,1.807674,,,,,,,,1
134.6263,,,,,6.118704,,,,1.820049,,,,,,,,1
134.8781,,,,,6.126337,,,,1.799263,,,,,,,,1
135.1385,,,,,6.130841,,,,1.773801,,,,,,,,1
135.3934,,,,,6.152724,,,,1.790122,,,,,,,,1
135.6568,,,,,6.162232,,,,1.793735,,,,,,,,1
135.9071,,,,,6.166215,,,,1.79074,,,1,,,,,1
136.1583,,,,,6.16563,,,,1.790769,,,1,,,,,1
136.4091,,,,,6.16378,,,,1.790607,,,,,,,,1
136.661,,,,,6.156258,,,,1.788283,,,,,,,,1
136.9253,,,,,6.141511,,,,1.785792,,,1,,,,,1
137.2022,,,,,6.125461,,,,1.789515,,,,,,,,1
137.4531,,,,,6.117138,,,,1.778978,,,,,,,,1
137.7292,,,,,6.102259,,,,1.745664,,,,,,,,1
137.9809,,,,,6.102798,,,,1.745245,,,,,,,,1
138.2323,,,,,6.110506,,,,1.758111,,,,,,,,1
138.4874,,,,,6.117782,,,,1.75861,,,,,,,,1
138.7471,,,,,6.128914,,,,1.761743,,,,,,,,1
139.0119,,,,,6.139845,,,,1.762185,,,,,,,,1
139.2771,,,,,6.14817,,,,1.762037,,,,,,,,1
139.5316,,,,,6.153494,,,,1.763706,,,,,,,,1
139.7944,,,,,6.161458,,,,1.76542,,,1,,,,,1
140.0453,,,,,6.16615,,,,1.768303,,,,,,,,1
140.309,,,,,6.173717,,,,1.770092,,,1,,,,,1
140.5604,,,,,6.188342,,,,1.770338,,,,,,,,1
140.8114,,,,,6.196172,,,,1.766751,,,,,,,,1
141.0658,,,,,6.201501,,,,1.763564,,,,,,,,1
141.3266,,,,,6.211199,,,,1.764163,,,,,,,,1
141.5914,,,,,6.222268,,,,1.770001,,,,,,,,1
141.8533,,,,,6.230409,,,,1.769677,,,1,,,,,1
142.1051,,,,,6.239386,,,,1.77294,,,,,,,,1
142.3559,,,,,6.250983,,,,1.778949,,,,,,,,1
142.6187,,,,,6.262249,,,,1.787104,,,,,,,,1
142.8717,,,,,6.270334,,,,1.791828,,,,,,,,1
143.1348,,,,,6.27727,,,,1.793987,,,,,,,,1
143.4002,,,,,6.283638,,,,1.798229,,,1,,,,,1
143.6633,,,,,6.289194,,,,1.802593,,,,,,,,1
143.9255,,,,,6.288568,,,,1.801122,,,,,,,,1
144.1801,,,,,6.289707,,,,1.803772,,,,,,,,1
144.4487,,,,,6.292534,,,,1.807797,,,1,,,,,1
144.7089,,,,,6.29466,,,,1.810615,,,,,,,,1
144.9674,,,,,6.296196,,,,1.812426,,,,,,,,1
145.2247,,,,,6.297257,,,,1.814955,,,,,,,,1
145.4879,,,,,6.2959,,,,1.81624,,,,,,,,1
145.74,,,,,6.291449,,,,1.820549,,,,,,,,1
146.0079,,,,,6.267118,,,,1.814488,,,,,,,,1
146.2666,,,,,6.238193,,,,1.808732,,,,,,,,1
146.5282,,,,,6.228677,,,,1.823124,,,,,,,,1
146.7876,,,,,6.230357,,,,1.837579,,,,,,,,1
147.0612,,,,,6.228889,,,,1.843812,,,,,,,,1
147.3249,,,,,6.218122,,,,1.835016,,,,,,,,1
147.5884,,,,,6.199503,,,,1.817234,,,,,,,,1
147.8443,,,,,6.178879,,,,1.803541,,,,,,,,1
148.1051,,,,,6.150606,,,,1.800793,,,,,,,,1
148.3572,,,,,6.116351,,,,1.782284,,,,,,,,1
148.6199,,,,,6.081864,,,,1.753222,,,,,,,,1
148.8701,,,,,6.072397,,,,1.74498,,,,,,,,1
149.1205,,,,,6.064965,,,,1.726094,,,,,,,,1
149.3758,,,,,6.023007,,,,1.693945,,,,,,,,1
149.6364,,,,,5.968805,,,,1.686026,,,,,,,,1
149.8993,,,,,5.959436,,,,1.698891,,,,,,,,1
150.1507,,,,,5.970919,,,,1.698982,,,,,,,,1
150.4037,,,,,6.005553,,,,1.704458,,,,,,,,1
150.6689,,,,,6.036942,,,,1.718381,,,,,,,,
150.9281,,,,,6.040709,,,,1.710258,,,,,,,,
151.187,,,,,6.075585,,,,1.723586,,,,,,,,
151.4383,,,,,6.131289,,,,1.817567,,,,,,,,
151.6949,,,,,6.170832,,,,1.828712,,,,,,,,
151.9519,,,,,6.170832,,,,1.828712,,,,,,,,
152.2546,,,,,6.170832,,,,1.828712,,,,,,,,
152.5834,,,,,6.170832,,,,1.828712,,,,,,,,
152.8598,,,,,6.170832,,,,1.828712,,,,,,,,
153.1303,,,,,6.170832,,,,1.828712,,,,,,,,
153.3999,,,,,6.170832,,,,1.828712,,,,,,,,
153.6584,,,,,6.906084,,,,2.435034,,,,,,,,
154.0183,,,,,6.906084,,,,2.435034,,,,,,,,
154.2745,,,,,6.906084,,,,2.435034,,,,,,,,
154.6545,,,,,6.906084,,,,2.435034,,,,,,,,
